1.8,0.035,0.693,0.273,0.85,0.3125,-1,0.3125,1.3333334,0.035,0.693,0.273,0.85,0.3125,-1,0.3125,1.3333334,0.035,0.693,0.273,0.85,0.3125,-1,0.3125,0.11,0,1,0.11,0,1,0.44,0,1,7
1,0.176,0.824,0,-0.8402,-0.2,-1,-0.2,1.3333334,0.176,0.824,0,-0.8402,-0.2,-1,-0.2,1.3333334,0.176,0.824,0,-0.8402,-0.2,-1,-0.2,0,0,0,0,0,0,0.11,0,1,1
1.2,0.218,0.756,0.026,-0.9501,-0.088888889,-0.857142857,-0.088888889,1.3333334,0.218,0.756,0.026,-0.9501,-0.088888889,-0.857142857,-0.088888889,1.3333334,0.218,0.756,0.026,-0.9501,-0.088888889,-0.857142857,-0.088888889,0.25,0,1,0.25,0,1,0.33,0,1,7
1,0.057,0.862,0.08,0.2023,0.041666667,-1,0.041666667,2,0.057,0.862,0.08,0.2023,0.041666667,-1,0.041666667,2,0.057,0.862,0.08,0.2023,0.041666667,-1,0.041666667,0.29,0,1,0.29,0,1,0.33,0,1,7
2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0.5,0,0.5,2,0,1,0,0,0.5,0,0.5,2,0,1,0,0,0.5,0,0.5,0,0,0,0,0,0,0.11,0,1,1
2,0.099,0.901,0,-0.4696,-0.083333333,0,-0.083333333,2,0.099,0.901,0,-0.4696,-0.083333333,0,-0.083333333,2,0.099,0.901,0,-0.4696,-0.083333333,0,-0.083333333,0.06,0,1,0.12,0,1,0,0,0,6
2.5,0.154,0.846,0,-0.4767,0,-1,0,2.5,0.154,0.846,0,-0.4767,0,-1,0,2.5,0.154,0.846,0,-0.4767,0,-1,0,0,0,0,0,0,0,0,0,0,0
2,0,0.851,0.149,0.6369,0.337662338,0,0.337662338,2,0,0.851,0.149,0.6369,0.337662338,0,0.337662338,2,0,0.851,0.149,0.6369,0.337662338,0,0.337662338,0.11,0,1,0,0,0,0.11,0,1,5
2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.837,0.163,0.5346,-0.2,1,-0.2,2,0,0.837,0.163,0.5346,-0.2,1,-0.2,2,0,0.837,0.163,0.5346,-0.2,1,-0.2,0.34,0,1,0.28,0,1,0.11,0,1,7
1,0.392,0.608,0,-0.7003,-0.275,-1,-0.275,2,0.392,0.608,0,-0.7003,-0.275,-1,-0.275,2,0.392,0.608,0,-0.7003,-0.275,-1,-0.275,0.11,0,1,0.05,0,1,0,0,0,6
1.3333334,0.062,0.866,0.071,0.1526,0.204761905,0,0.204761905,1.5,0.062,0.866,0.071,0.1526,0.204761905,0,0.204761905,1.5,0.062,0.866,0.071,0.1526,0.204761905,0,0.204761905,0,0,0,0.12,0,1,0,0,0,2
2,0.107,0.809,0.084,-0.2003,-0.137878788,-1,-0.137878788,1.6666666,0.107,0.809,0.084,-0.2003,-0.137878788,-1,-0.137878788,1.6666666,0.107,0.809,0.084,-0.2003,-0.137878788,-1,-0.137878788,0.11,0,1,0.11,0,1,0.33,0,1,7
1.6666666,0,1,0,0,0.166666667,0,0.166666667,3,0,1,0,0,0.166666667,0,0.166666667,3,0,1,0,0,0.166666667,0,0.166666667,0.22,0,1,0.22,0,1,0.22,0,1,7
2,0.095,0.905,0,-0.296,0.288333333,0,0.288333333,2,0.095,0.905,0,-0.296,0.288333333,0,0.288333333,2,0.095,0.905,0,-0.296,0.288333333,0,0.288333333,0.56,1,1,0.44,0,1,0.44,0,1,7
3,0,0.488,0.512,0.6369,1,1,1,2,0,0.488,0.512,0.6369,1,1,1,2,0,0.488,0.512,0.6369,1,1,1,0,0,0,0,0,0,0,0,0,0
2.25,0,0.747,0.253,0.9313,0.25,0,0.25,3,0,0.747,0.253,0.9313,0.25,0,0.25,3,0,0.747,0.253,0.9313,0.25,0,0.25,0,0,0,0.12,0,1,0.11,0,1,3
1.75,0,0.98,0.02,0.0387,-0.119791667,0,-0.119791667,2,0,0.98,0.02,0.0387,-0.119791667,0,-0.119791667,2,0,0.98,0.02,0.0387,-0.119791667,0,-0.119791667,0.11,0,1,0.11,0,1,0,0,0,6
2,0,1,0,0,0.136363636,-1,0.136363636,2,0,1,0,0,0.136363636,-1,0.136363636,2,0,1,0,0,0.136363636,-1,0.136363636,0.44,0,1,0.22,0,1,0.67,1,1,7
1,0,0.94,0.06,0.0387,0,-1,0,1,0,0.94,0.06,0.0387,0,-1,0,1,0,0.94,0.06,0.0387,0,-1,0,0,0,0,0,0,0,0.11,0,1,1
2,0.366,0.634,0,-0.9846,0.044618056,0,0.044618056,2,0.366,0.634,0,-0.9846,0.044618056,0,0.044618056,2,0.366,0.634,0,-0.9846,0.044618056,0,0.044618056,1,1,1,1,1,1,1,1,1,7
2,0.439,0.561,0,-0.7399,-0.291666667,0,-0.291666667,2,0.439,0.561,0,-0.7399,-0.291666667,0,-0.291666667,2,0.439,0.561,0,-0.7399,-0.291666667,0,-0.291666667,0.89,1,1,0.89,1,1,0.78,1,1,7
2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,0,1,0,0,0,0,0,1.5,0,1,0,0,0,0,0,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0.22,0,1,1
2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0.22,0,1,0.33,0,1,0,0,0,6
3,0.209,0.791,0,-0.5707,0.25,0,0.25,3,0.209,0.791,0,-0.5707,0.25,0,0.25,3,0.209,0.791,0,-0.5707,0.25,0,0.25,0.5,0,1,0.25,0,1,0.78,1,1,7
1,0.065,0.812,0.123,0.3612,0.35,-1,0.35,2,0.065,0.812,0.123,0.3612,0.35,-1,0.35,2,0.065,0.812,0.123,0.3612,0.35,-1,0.35,0,0,0,0,0,0,0,0,0,0
1.5,0.212,0.788,0,-0.4003,-0.625,0,-0.625,1.5,0.212,0.788,0,-0.4003,-0.625,0,-0.625,1.5,0.212,0.788,0,-0.4003,-0.625,0,-0.625,0.11,0,1,0.11,0,1,0.33,0,1,7
2.142857,0.081,0.819,0.1,0.2558,0.166203704,0,0.166203704,1.5,0.081,0.819,0.1,0.2558,0.166203704,0,0.166203704,1.5,0.081,0.819,0.1,0.2558,0.166203704,0,0.166203704,0.38,0,1,0.5,0,1,0.22,0,1,7
1.2,0.149,0.83,0.021,-0.9418,-0.15625,-1,-0.15625,1.2,0.149,0.83,0.021,-0.9418,-0.15625,-1,-0.15625,1.2,0.149,0.83,0.021,-0.9418,-0.15625,-1,-0.15625,0.22,0,1,0.22,0,1,0.11,0,1,7
1.5,0.061,0.862,0.077,0.2732,0.030687831,-0.666666667,0.030687831,1,0.061,0.862,0.077,0.2732,0.030687831,-0.666666667,0.030687831,1,0.061,0.862,0.077,0.2732,0.030687831,-0.666666667,0.030687831,0,0,0,0,0,0,0.11,0,1,1
1.6666666,0.197,0.718,0.086,-0.6249,0.25,-0.333333333,0.25,1.5,0.197,0.718,0.086,-0.6249,0.25,-0.333333333,0.25,1.5,0.197,0.718,0.086,-0.6249,0.25,-0.333333333,0.25,0.11,0,1,0.11,0,1,0.11,0,1,7
1.4,0.016,0.885,0.099,0.8725,0.44375,1,0.44375,1.4,0.016,0.885,0.099,0.8725,0.44375,1,0.44375,1.4,0.016,0.885,0.099,0.8725,0.44375,1,0.44375,0,0,0,0,0,0,0,0,0,0
1.6666666,0,1,0,0,0,-1,0,2,0,1,0,0,0,-1,0,2,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
2,0.462,0.538,0,-0.8225,-0.8,-1,-0.8,2,0.462,0.538,0,-0.8225,-0.8,-1,-0.8,2,0.462,0.538,0,-0.8225,-0.8,-1,-0.8,0.89,1,1,0.89,1,1,0.78,1,1,7
2,0.346,0.654,0,-0.6486,0,-1,0,2,0.346,0.654,0,-0.6486,0,-1,0,2,0.346,0.654,0,-0.6486,0,-1,0,1,1,1,1,1,1,0.89,1,1,7
2,0.03,0.784,0.186,0.8997,0.166666667,0.333333333,0.166666667,2,0.03,0.784,0.186,0.8997,0.166666667,0.333333333,0.166666667,2,0.03,0.784,0.186,0.8997,0.166666667,0.333333333,0.166666667,0,0,0,0,0,0,0,0,0,0
2,0.113,0.887,0,-0.1027,0,0,0,2,0.113,0.887,0,-0.1027,0,0,0,2,0.113,0.887,0,-0.1027,0,0,0,0.44,0,1,0.44,0,1,0.33,0,1,7
2.1666667,0.222,0.644,0.134,-0.9079,-0.109090909,0,-0.108333333,2,0.222,0.644,0.134,-0.9079,-0.109090909,0,-0.108333333,2,0.222,0.644,0.134,-0.9079,-0.109090909,0,-0.108333333,0.89,1,1,1,1,1,1,1,1,7
1.5,0,0.799,0.201,0.7424,0.368939394,1,0.368939394,1,0,0.799,0.201,0.7424,0.368939394,1,0.368939394,1,0,0.799,0.201,0.7424,0.368939394,1,0.368939394,0.11,0,1,0,0,0,0,0,0,4
1.3333334,0.161,0.839,0,-0.875,-0.055555556,-1,-0.055555556,2,0.161,0.839,0,-0.875,-0.055555556,-1,-0.055555556,2,0.161,0.839,0,-0.875,-0.055555556,-1,-0.055555556,0.22,0,1,0.22,0,1,0.78,1,1,7
1,0.221,0.779,0,-0.5267,0,-1,0,2,0.221,0.779,0,-0.5267,0,-1,0,2,0.221,0.779,0,-0.5267,0,-1,0,0.71,1,1,0.71,1,1,0.56,1,1,7
1.3333334,0,0.935,0.065,0.4019,-0.0125,0,-0.0125,1.5,0,0.935,0.065,0.4019,-0.0125,0,-0.0125,1.5,0,0.935,0.065,0.4019,-0.0125,0,-0.0125,0,0,0,0,0,0,0,0,0,0
2.5,0.159,0.841,0,-0.8271,-0.475,-1,-0.475,2,0.159,0.841,0,-0.8271,-0.475,-1,-0.475,2,0.159,0.841,0,-0.8271,-0.475,-1,-0.475,0.46,0,1,0.35,0,1,0.22,0,1,7
2,0.208,0.792,0,-0.2732,0,0,0,2,0.208,0.792,0,-0.2732,0,0,0,2,0.208,0.792,0,-0.2732,0,0,0,0,0,0,0,0,0,0.33,0,1,1
3,0.176,0.824,0,-0.4939,0,-1,0,3,0.176,0.824,0,-0.4939,0,-1,0,3,0.176,0.824,0,-0.4939,0,-1,0,0,0,0,0,0,0,0.11,0,1,1
3,0,0.85,0.15,0.3182,0.375,0,0.375,3,0,0.85,0.15,0.3182,0.375,0,0.375,3,0,0.85,0.15,0.3182,0.375,0,0.375,0,0,0,0,0,0,0,0,0,0
1.5,0.093,0.794,0.113,-0.1697,-0.00639881,0.333333333,-0.00639881,2,0.093,0.794,0.113,-0.1697,-0.00639881,0.333333333,-0.00639881,2,0.093,0.794,0.113,-0.1697,-0.00639881,0.333333333,-0.00639881,0.38,0,1,0.12,0,1,0,0,0,6
2.5,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0.11,0,1,0.11,0,1,0.11,0,1,7
1.5,0.101,0.867,0.031,-0.5994,-0.140277778,-1,-0.140277778,2,0.101,0.867,0.031,-0.5994,-0.140277778,-1,-0.140277778,2,0.101,0.867,0.031,-0.5994,-0.140277778,-1,-0.140277778,0,0,0,0,0,0,0,0,0,0
2.1666667,0,0.792,0.208,0.9545,0.249242424,1,0.249242424,2.3333333,0,0.792,0.208,0.9545,0.249242424,1,0.249242424,2.3333333,0,0.792,0.208,0.9545,0.249242424,1,0.249242424,0.12,0,1,0.12,0,1,0.11,0,1,7
1.8333334,0,0.852,0.148,0.743,0.2,1,0.2,2,0,0.852,0.148,0.743,0.2,1,0.2,2,0,0.852,0.148,0.743,0.2,1,0.2,0.11,0,1,0.11,0,1,0,0,0,6
1.6,0.168,0.651,0.181,0.3309,0.377083333,0.111111111,0.377083333,2,0.168,0.651,0.181,0.3309,0.377083333,0.111111111,0.377083333,2,0.168,0.651,0.181,0.3309,0.377083333,0.111111111,0.377083333,0.33,0,1,0.22,0,1,0.11,0,1,7
1.75,0,0.883,0.117,0.8126,0.10625,0,0.10625,2,0,0.883,0.117,0.8126,0.10625,0,0.10625,2,0,0.883,0.117,0.8126,0.10625,0,0.10625,0,0,0,0,0,0,0,0,0,0
2,0,0.893,0.107,0.6908,0.168181818,0,0.168181818,2,0,0.893,0.107,0.6908,0.168181818,0,0.168181818,2,0,0.893,0.107,0.6908,0.168181818,0,0.168181818,0,0,0,0,0,0,0,0,0,0
2,0.142,0.739,0.119,0.0516,0,-1,0,3,0.142,0.739,0.119,0.0516,0,-1,0,3,0.142,0.739,0.119,0.0516,0,-1,0,0.57,1,1,0.57,1,1,0.22,0,1,7
1,0,0.925,0.075,0.4404,0,-1,0,1,0,0.925,0.075,0.4404,0,-1,0,1,0,0.925,0.075,0.4404,0,-1,0,0.12,0,1,0.12,0,1,0,0,0,6
1.6666666,0.058,0.851,0.092,0.2578,0.35,-1,0.35,1.6666666,0.058,0.851,0.092,0.2578,0.35,-1,0.35,1.6666666,0.058,0.851,0.092,0.2578,0.35,-1,0.35,0,0,0,0,0,0,0,0,0,0
1.6666666,0.058,0.851,0.092,0.2578,0.35,-1,0.35,1.6666666,0.058,0.851,0.092,0.2578,0.35,-1,0.35,1.6666666,0.058,0.851,0.092,0.2578,0.35,-1,0.35,0.11,0,1,0.11,0,1,0,0,0,6
1.5,0.17,0.83,0,-0.7345,0.208333333,-1,0.208333333,2,0.17,0.83,0,-0.7345,0.208333333,-1,0.208333333,2,0.17,0.83,0,-0.7345,0.208333333,-1,0.208333333,0.33,0,1,0.44,0,1,0,0,0,6
1.3333334,0.082,0.868,0.05,-0.7869,0.105208333,0.333333333,0.105208333,1,0.082,0.868,0.05,-0.7869,0.105208333,0.333333333,0.105208333,1,0.082,0.868,0.05,-0.7869,0.105208333,0.333333333,0.105208333,0,0,0,0,0,0,0,0,0,0
1.5,0,1,0,0,0,0,0,1.5,0,1,0,0,0,0,0,1.5,0,1,0,0,0,0,0,0.11,0,1,0,0,0,0,0,0,4
2.5,0,0.783,0.217,0.9451,0.103571429,1,0.103571429,2,0,0.783,0.217,0.9451,0.103571429,1,0.103571429,2,0,0.783,0.217,0.9451,0.103571429,1,0.103571429,0,0,0,0.11,0,1,0,0,0,2
1.3333334,0.026,0.778,0.195,0.8804,-0.163888889,-1,-0.163888889,1,0.026,0.778,0.195,0.8804,-0.163888889,-1,-0.163888889,1,0.026,0.778,0.195,0.8804,-0.163888889,-1,-0.163888889,0,0,0,0,0,0,0,0,0,0
1,0.107,0.893,0,-0.0516,0,0,0,1,0.107,0.893,0,-0.0516,0,0,0,1,0.107,0.893,0,-0.0516,0,0,0,0,0,0,0.12,0,1,0.11,0,1,3
1.5,0,0.675,0.325,0.9577,0,0.5,0,1.5,0,0.675,0.325,0.9577,0,0.5,0,1.5,0,0.675,0.325,0.9577,0,0.5,0,0,0,0,0,0,0,0.11,0,1,1
1.6,0.068,0.914,0.019,-0.7105,-0.082875458,-0.333333333,-0.082875458,1.5,0.068,0.914,0.019,-0.7105,-0.082875458,-0.333333333,-0.082875458,1.5,0.068,0.914,0.019,-0.7105,-0.082875458,-0.333333333,-0.082875458,0.11,0,1,0.11,0,1,0.11,0,1,7
1.3333334,0.121,0.753,0.126,-0.0613,-0.093181818,0,-0.093181818,2,0.121,0.753,0.126,-0.0613,-0.093181818,0,-0.093181818,2,0.121,0.753,0.126,-0.0613,-0.093181818,0,-0.093181818,0.75,1,1,0.75,1,1,0.78,1,1,7
1.75,0.065,0.935,0,-0.3485,0,-1,0,2,0.065,0.935,0,-0.3485,0,-1,0,2,0.065,0.935,0,-0.3485,0,-1,0,0.11,0,1,0,0,0,0,0,0,4
1.7142857,0.057,0.842,0.101,0.509,0.1875,-0.333333333,0.1875,1,0.057,0.842,0.101,0.509,0.1875,-0.333333333,0.1875,1,0.057,0.842,0.101,0.509,0.1875,-0.333333333,0.1875,0.12,0,1,0,0,0,0.22,0,1,5
2,0.118,0.882,0,-0.25,0.4,0,0.4,2,0.118,0.882,0,-0.25,0.4,0,0.4,2,0.118,0.882,0,-0.25,0.4,0,0.4,0,0,0,0,0,0,0.22,0,1,1
1.6666666,0.129,0.871,0,-0.4767,-0.033333333,-1,-0.033333333,2,0.129,0.871,0,-0.4767,-0.033333333,-1,-0.033333333,2,0.129,0.871,0,-0.4767,-0.033333333,-1,-0.033333333,0,0,0,0,0,0,0,0,0,0
1.625,0.153,0.847,0,-0.9596,-0.566666667,-0.5,-0.566666667,1.5,0.153,0.847,0,-0.9596,-0.566666667,-0.5,-0.566666667,1.5,0.153,0.847,0,-0.9596,-0.566666667,-0.5,-0.566666667,0.11,0,1,0.22,0,1,0.11,0,1,7
1.75,0.07,0.706,0.224,0.9848,0.070310245,0,0.070310245,2,0.07,0.706,0.224,0.9848,0.070310245,0,0.070310245,2,0.07,0.706,0.224,0.9848,0.070310245,0,0.070310245,0.25,0,1,0.25,0,1,0.33,0,1,7
1.5714285,0.069,0.694,0.237,0.9871,0.046760977,0,0.046760977,2,0.069,0.694,0.237,0.9871,0.046760977,0,0.046760977,2,0.069,0.694,0.237,0.9871,0.046760977,0,0.046760977,0.56,1,1,0.56,1,1,0.22,0,1,7
1,0,1,0,0,-0.083333333,0,-0.083333333,1,0,1,0,0,-0.083333333,0,-0.083333333,1,0,1,0,0,-0.083333333,0,-0.083333333,0,0,0,0,0,0,0,0,0,0
1.5,0.274,0.726,0,-0.5267,0,-1,0,1.5,0.274,0.726,0,-0.5267,0,-1,0,1.5,0.274,0.726,0,-0.5267,0,-1,0,0.67,1,1,0.67,1,1,0.78,1,1,7
1.9,0.014,0.899,0.088,0.7506,0.271527778,1,0.271527778,3,0.014,0.899,0.088,0.7506,0.271527778,1,0.271527778,3,0.014,0.899,0.088,0.7506,0.271527778,1,0.271527778,0.33,0,1,0.22,0,1,0.33,0,1,7
1.9,0.1,0.761,0.139,0.8008,0.000677083,-0.428571429,0.000677083,1.75,0.1,0.761,0.139,0.8008,0.000677083,-0.428571429,0.000677083,1.75,0.1,0.761,0.139,0.8008,0.000677083,-0.428571429,0.000677083,0.75,1,1,0.62,1,1,0.33,0,1,7
2,0,0.812,0.188,0.6249,0.1,1,0.1,2,0,0.812,0.188,0.6249,0.1,1,0.1,2,0,0.812,0.188,0.6249,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0
2,0,0.748,0.252,0.7506,0,0,0,1,0,0.748,0.252,0.7506,0,0,0,1,0,0.748,0.252,0.7506,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8,0.245,0.693,0.062,-0.7611,-0.15,-1,-0.15,2,0.245,0.693,0.062,-0.7611,-0.15,-1,-0.15,2,0.245,0.693,0.062,-0.7611,-0.15,-1,-0.15,1,1,1,1,1,1,1,1,1,7
2,0.221,0.657,0.122,-0.4782,0.2,1,0.2,2,0.221,0.657,0.122,-0.4782,0.2,1,0.2,2,0.221,0.657,0.122,-0.4782,0.2,1,0.2,1,1,1,1,1,1,0.78,1,1,7
2,0.313,0.687,0,-0.908,-0.196666667,0,-0.196666667,2,0.313,0.687,0,-0.908,-0.196666667,0,-0.196666667,2,0.313,0.687,0,-0.908,-0.196666667,0,-0.196666667,0.78,1,1,0.78,1,1,1,1,1,7
1.75,0,0.879,0.121,0.7786,0.208333333,-1,0.208333333,1.75,0,0.879,0.121,0.7786,0.208333333,-1,0.208333333,1.75,0,0.879,0.121,0.7786,0.208333333,-1,0.208333333,0.67,1,1,0.56,1,1,0.33,0,1,7
2.3333333,0.156,0.77,0.074,-0.8695,0.108333333,-0.5,0.108333333,3,0.156,0.77,0.074,-0.8695,0.108333333,-0.5,0.108333333,3,0.156,0.77,0.074,-0.8695,0.108333333,-0.5,0.108333333,0.22,0,1,0,0,0,0.33,0,1,5
1.5714285,0.11,0.841,0.049,-0.7172,0.22012987,-0.111111111,0.22012987,1.6666666,0.11,0.841,0.049,-0.7172,0.22012987,-0.111111111,0.22012987,1.6666666,0.11,0.841,0.049,-0.7172,0.22012987,-0.111111111,0.22012987,0.12,0,1,0.25,0,1,0.44,0,1,7
1.75,0,0.874,0.126,0.8121,0.139285714,-0.5,0.139285714,2,0,0.874,0.126,0.8121,0.139285714,-0.5,0.139285714,2,0,0.874,0.126,0.8121,0.139285714,-0.5,0.139285714,0.33,0,1,0.11,0,1,0.11,0,1,7
2,0,0.781,0.219,0.909,0.31547619,1,0.31547619,2,0,0.781,0.219,0.909,0.31547619,1,0.31547619,2,0,0.781,0.219,0.909,0.31547619,1,0.31547619,0,0,0,0,0,0,0,0,0,0
1.8,0.057,0.857,0.086,0.34,0.229166667,0,0.229166667,2,0.057,0.857,0.086,0.34,0.229166667,0,0.229166667,2,0.057,0.857,0.086,0.34,0.229166667,0,0.229166667,0.44,0,1,0.33,0,1,0.22,0,1,7
2,0.011,0.955,0.034,0.3291,0.125,-1,0.125,2,0.011,0.955,0.034,0.3291,0.125,-1,0.125,2,0.011,0.955,0.034,0.3291,0.125,-1,0.125,0,0,0,0,0,0,0.11,0,1,1
1.8333334,0,0.689,0.311,0.8922,0,1,0,2,0,0.689,0.311,0.8922,0,1,0,2,0,0.689,0.311,0.8922,0,1,0,0.78,1,1,0.78,1,1,0.56,1,1,7
1.2,0,0.974,0.026,0.3612,0.143055556,0.333333333,0.143055556,2,0,0.974,0.026,0.3612,0.143055556,0.333333333,0.143055556,2,0,0.974,0.026,0.3612,0.143055556,0.333333333,0.143055556,0.11,0,1,0.11,0,1,0.11,0,1,7
1.5,0.075,0.777,0.148,0.8724,0.255,0.8,0.255,1.3333334,0.075,0.777,0.148,0.8724,0.255,0.8,0.255,1.3333334,0.075,0.777,0.148,0.8724,0.255,0.8,0.255,0.29,0,1,0.29,0,1,0,0,0,6
1.5,0.052,0.877,0.071,0.2023,0.2,1,0.2,1.5,0.052,0.877,0.071,0.2023,0.2,1,0.2,1.5,0.052,0.877,0.071,0.2023,0.2,1,0.2,0.12,0,1,0.12,0,1,0.11,0,1,7
1.5,0.02,0.918,0.062,0.6486,0.126041667,0.6,0.126041667,2,0.02,0.918,0.062,0.6486,0.126041667,0.6,0.126041667,1.5,0.02,0.918,0.062,0.6486,0.126041667,0.6,0.126041667,0,0,0,0,0,0,0,0,0,0
1.6666666,0,1,0,0,0,0,0,1.6666666,0,1,0,0,0,0,0,1.6666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8,0,0.958,0.042,0.2263,0,0,0,1.8,0,0.958,0.042,0.2263,0,0,0,1.8,0,0.958,0.042,0.2263,0,0,0,0,0,0,0,0,0,0.11,0,1,1
1.6666666,0,0.762,0.238,0.6124,0.288888889,1,0.288888889,1.6666666,0,0.762,0.238,0.6124,0.288888889,1,0.288888889,1.6666666,0,0.762,0.238,0.6124,0.288888889,1,0.288888889,0.06,0,1,0.06,0,1,0,0,0,6
1.75,0.179,0.821,0,-0.7184,0.141666667,-1,0.141666667,1.75,0.179,0.821,0,-0.7184,0.141666667,-1,0.141666667,1.75,0.179,0.821,0,-0.7184,0.141666667,-1,0.141666667,0,0,0,0,0,0,0,0,0,0
2,0,1,0,0,0.166666667,0,0.166666667,2,0,1,0,0,0.166666667,0,0.166666667,2,0,1,0,0,0.166666667,0,0.166666667,0,0,0,0,0,0,0,0,0,0
1.8333334,0.05,0.844,0.106,0.7332,0.055555556,0,0.055555556,2,0.05,0.844,0.106,0.7332,0.055555556,0,0.055555556,2,0.05,0.844,0.106,0.7332,0.055555556,0,0.055555556,0.22,0,1,0.11,0,1,0.44,0,1,7
2,0,0.545,0.455,0.3612,0,1,0,2,0,0.545,0.455,0.3612,0,1,0,2,0,0.545,0.455,0.3612,0,1,0,0.22,0,1,0.33,0,1,0,0,0,6
1.25,0.018,0.848,0.134,0.8581,-0.044642857,-0.333333333,-0.044642857,2,0.018,0.848,0.134,0.8581,-0.044642857,-0.333333333,-0.044642857,2,0.018,0.848,0.134,0.8581,-0.044642857,-0.333333333,-0.044642857,0,0,0,0,0,0,0.38,0,1,1
2,0,0.768,0.232,0.2755,0,-1,0,2,0,0.768,0.232,0.2755,0,-1,0,2,0,0.768,0.232,0.2755,0,-1,0,0,0,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4,0.086,0.797,0.117,-0.2603,0.098888889,0,0.078888889,1.5,0.086,0.797,0.117,-0.2603,0.098888889,0,0.078888889,1.5,0.086,0.797,0.117,-0.2603,0.098888889,0,0.078888889,0.21,0,1,0.29,0,1,0.33,0,1,7
2,0.27,0.666,0.064,-0.8458,-0.166666667,-0.333333333,-0.166666667,2,0.27,0.666,0.064,-0.8458,-0.166666667,-0.333333333,-0.166666667,2,0.27,0.666,0.064,-0.8458,-0.166666667,-0.333333333,-0.166666667,0.22,0,1,0.11,0,1,0.11,0,1,7
1.5,0.069,0.857,0.074,0.1972,0.238636364,1,0.238636364,2,0.069,0.857,0.074,0.1972,0.238636364,1,0.238636364,2,0.069,0.857,0.074,0.1972,0.238636364,1,0.238636364,0.17,0,1,0.11,0,1,0,0,0,6
1.5,0.094,0.747,0.159,0.2481,0.5,0,0.5,2,0.094,0.747,0.159,0.2481,0.5,0,0.5,2,0.094,0.747,0.159,0.2481,0.5,0,0.5,0,0,0,0,0,0,0.22,0,1,1
2.0714285,0.081,0.852,0.068,-0.4453,0.057777778,-0.142857143,0.057777778,2.2,0.081,0.852,0.068,-0.4453,0.057777778,-0.142857143,0.057777778,2.2,0.081,0.852,0.068,-0.4453,0.057777778,-0.142857143,0.057777778,0.67,1,1,0.44,0,1,0.67,1,1,7
1,0.064,0.837,0.098,0.7665,0.191428571,0.2,0.191428571,2,0.064,0.837,0.098,0.7665,0.191428571,0.2,0.191428571,2,0.064,0.837,0.098,0.7665,0.191428571,0.2,0.191428571,0.22,0,1,0.11,0,1,0.11,0,1,7
1.6666666,0.061,0.939,0,-0.4234,0.09375,-0.333333333,0.09375,1.6666666,0.061,0.939,0,-0.4234,0.09375,-0.333333333,0.09375,1.6666666,0.061,0.939,0,-0.4234,0.09375,-0.333333333,0.09375,0,0,0,0,0,0,0.11,0,1,1
3,0,0.684,0.316,0.5719,0,1,0,2,0,0.684,0.316,0.5719,0,1,0,2,0,0.684,0.316,0.5719,0,1,0,0.33,0,1,0.33,0,1,0.11,0,1,7
1.5,0.167,0.781,0.052,-0.8689,-0.125,-0.666666667,-0.125,2,0.167,0.781,0.052,-0.8689,-0.125,-0.666666667,-0.125,2,0.167,0.781,0.052,-0.8689,-0.125,-0.666666667,-0.125,0.33,0,1,0.44,0,1,0.22,0,1,7
2,0.106,0.628,0.265,0.5093,0.15,0,0.15,2,0.106,0.628,0.265,0.5093,0.15,0,0.15,2,0.106,0.628,0.265,0.5093,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0
2,0.044,0.741,0.215,0.9443,0.2125,0.5,0.2125,2,0.044,0.741,0.215,0.9443,0.2125,0.5,0.2125,2,0.044,0.741,0.215,0.9443,0.2125,0.5,0.2125,0,0,0,0,0,0,0,0,0,0
1,0.333,0.667,0,-0.3595,0,-1,0,1,0.333,0.667,0,-0.3595,0,-1,0,1,0.333,0.667,0,-0.3595,0,-1,0,0.56,1,1,0.56,1,1,0.22,0,1,7
2.5,0,0.732,0.268,0.5093,1,0,1,3,0,0.732,0.268,0.5093,1,0,1,3,0,0.732,0.268,0.5093,1,0,1,0,0,0,0,0,0,0,0,0,0
2.25,0,1,0,0,-0.222222222,0,-0.222222222,2.25,0,1,0,0,-0.222222222,0,-0.222222222,2.25,0,1,0,0,-0.222222222,0,-0.222222222,0,0,0,0,0,0,0,0,0,0
